279.65,5162
279.65,5162
279.65,5162
279.45,5777
279.45,5777
279.22,5235
279.22,5235
279.22,5235
279.35,4606
279.35,4606
279.92,4328
280.44,4282
281.0,4489
281.51,4908
281.93,5620
281.94,5849
281.94,5849
282.27,4945
282.41,4619
282.21,4479
281.69,3804
281.26,2908
280.66,2942
280.43,3077
280.43,3077
280.1,2051
280.1,2051
280.1,2051
280.06,1270
280.06,1270
280.28,773
280.28,773
280.38,589
280.62,432
280.62,432
280.91,401
280.91,401
280.91,401
280.96,759
280.96,759
280.96,759
281.13,1313
281.13,1313
281.13,1313
281.28,1824
281.28,1824
281.28,1824
281.19,2787
281.19,2787
281.19,2787
281.7,3713
281.7,3713
281.7,3713
281.7,3713
282.02,3815
282.02,3815
282.02,3815
282.02,3815
282.35,4339
282.35,4339
282.35,4339
282.71,4613
282.71,4613
282.71,4613
282.71,4613
283.31,4507
283.79,4452
284.2,4636
284.32,4810
284.13,5125
283.14,4337
281.4,3644
280.47,3107
279.52,2929
278.85,2865
278.12,2340
277.94,1372
275.93,1928
275.93,1928
284.09,4695
282.6,4335
281.72,1583
281.26,959
281.29,498
281.01,306
280.57,259
280.54,324
279.37,806
279.18,2622
279.05,5456
282.7,4324
286.17,4378
288.61,4639
290.59,4546
292.21,5006
293.56,5361
293.43,6101
293.4,5781
291.47,4272
289.17,3091
287.28,2434
286.1,1984
285.45,1383
285.33,959
285.07,511
284.58,346
283.88,253
283.55,349
282.85,807
282.42,2669
282.13,5210
281.85,6083
281.85,5790
283.07,5484
284.53,4407
285.6,4725
286.63,4826
286.75,4945
287.97,5065
288.54,5618
288.72,6094
288.53,5844
288.16,4649
287.59,3180
287.21,2963
286.29,2450
285.7,1613
285.61,1021
285.37,580
285.37,580
285.51,298
285.6,261
285.99,408
285.99,408
285.94,793
285.94,793
285.97,2643
285.97,2643
285.97,2643
285.73,5593
285.73,5593
285.73,5593
285.73,5593
285.5,5722
285.5,5722
285.55,5607
285.55,5607
285.55,5607
285.55,5607
285.93,5492
285.93,5492
285.93,5492
286.34,4542
286.82,4720
286.82,4720
288.36,4982
288.36,4982
288.36,4982
289.08,5032
289.08,5032
289.08,5032
289.88,5212
289.88,5212
290.24,5661
290.24,5661
290.24,5661
290.01,5812
289.62,5855
289.62,5855
289.61,4416
289.61,4416
289.06,3118
288.34,2877
288.34,2877
287.06,2498
287.41,1701
287.52,1028
287.81,578
287.29,354
287.23,272
286.44,370
285.32,809
285.32,809
285.43,2641
285.53,4957
285.2,6036
285.2,6036
285.02,5309
286.43,4438
287.36,4723
287.6,4879
287.29,5062
286.41,5450
286.41,5450
286.41,5450
286.41,5450
285.8,5888
285.8,5888
285.8,5888
285.8,5888
285.8,5888
285.29,6473
285.29,6473
285.29,6473
284.77,6488
284.77,6488
284.77,6488
284.29,5351
284.29,5351
284.29,5351
284.29,5351
283.79,3500
283.79,3500
283.79,3500
283.44,2856
283.44,2856
283.44,2856
283.22,2587
283.22,2587
283.22,2587
282.82,1979
282.13,1284
281.05,665
281.05,665
281.05,665
280.44,432
280.44,432
280.07,326
280.07,326
280.07,326
279.54,380
279.54,380
279.54,380
279.54,380
278.93,705
278.93,705
278.93,705
278.93,705
278.93,705
278.27,2430
278.27,2430
278.27,2430
278.27,2430
278.07,5426
278.07,5426
278.07,5426
277.53,6499
277.53,6499
276.23,5856
276.23,5856
276.23,5856
275.66,5234
275.66,5234
275.66,5234
275.02,4695
275.02,4695
275.02,4695
275.02,4695
275.03,5341
275.03,5341
275.03,5341
275.03,5341
274.5,5943
274.5,5943
275.01,5874
275.38,5879
275.38,5879
275.85,6060
276.56,6348
276.7,5955
276.71,5341
276.43,4144
276.23,3249
275.99,3017
276.28,2765
276.28,1894
276.01,1159
275.36,822
274.93,641
274.28,411
274.01,468
273.71,723
273.43,1415
273.65,2191
274.58,3185
275.39,4076
275.44,4522
276.11,6012
276.48,5975
276.5,5307
276.56,4678
276.61,4405
276.9,4403
276.61,4311
276.34,4198
275.96,3475
275.6,3078
274.86,2931
274.05,2941
273.62,2240
273.52,1564
273.54,795
273.63,447
273.63,443
273.22,330
272.75,453
272.16,755
271.06,953
270.68,1650
272.6,2442
274.06,3230
275.81,3575
277.54,4139
278.54,3892
278.97,3989
278.91,4294
278.81,4521
278.27,4280
276.67,3945
275.86,3169
274.29,2772
273.37,2213
272.77,1570
272.01,1065
271.78,530
271.41,331
271.46,270
271.76,316
272.24,799
271.98,2513
271.53,5503
271.46,6642
271.7,6195
273.26,5246
274.9,4460
276.33,4580
277.58,4771
278.5,4836
279.3,5138
279.89,5606
280.11,6120
279.82,5985
278.69,4418
277.75,3089
276.77,2636
276.61,2117
276.06,1437
275.22,920
274.75,600
274.24,393
273.47,298
273.5,352
273.15,762
273.0,2519
272.69,5478
273.08,6728
273.91,5972
274.82,5280
276.16,4626
277.69,4947
278.47,5125
279.12,5130
279.28,5394
280.19,5837
280.5,6222
280.3,5992
279.58,4578
278.78,3246
278.5,2834
276.93,2578
276.03,1979
275.01,1326
273.87,541
272.99,346
272.41,265
272.31,338
272.39,765
271.73,2611
271.54,5577
271.12,6908
271.17,6079
273.11,5309
276.01,4567
278.27,4804
279.84,5041
280.68,5051
281.22,5274
281.8,5936
282.2,6128
281.48,5821
280.0,4040
278.48,2711
276.86,2690
275.45,2539
274.05,1925
272.75,1471
271.73,716
270.91,453
270.15,324
269.68,390
269.44,775
268.96,2572
268.61,5595
268.74,6852
268.45,5892
270.9,5327
273.45,4756
275.9,5073
278.7,5286
280.25,5189
281.67,5495
283.03,5713
283.13,6317
283.04,6306
281.3,4867
279.84,3501
278.88,3110
278.51,2727
279.26,1825
279.21,1222
278.85,611
277.59,441
277.01,331
277.15,365
277.9,708
278.31,2379
278.63,5236
278.22,6509
277.58,5723
278.02,5239
278.37,4723
278.78,5330
278.78,5403
279.59,5446
279.64,5669
280.0,6093
279.76,6323
278.9,5856
277.06,4987
275.29,3681
274.98,2902
273.31,2929
272.77,2728
272.06,1693
272.01,1166
271.8,724
271.3,568
270.41,343
269.9,383
269.56,703
269.39,1229
269.24,2057
268.99,3246
271.47,4390
272.85,4573
273.93,4269
274.85,4833
275.43,4442
275.73,4397
275.9,4314
276.29,4413
276.41,4125
276.29,4004
276.13,3404
275.93,2777
275.93,2579
275.67,2552
275.58,1952
275.67,2125
275.6,730
275.77,730
275.42,345
275.47,223
275.33,488
275.08,710
275.08,1165
275.09,2067
275.09,2067
275.44,2911
276.1,3527
276.45,3765
276.76,4063
277.11,4043
278.13,4200
278.44,4105
278.44,4015
278.09,3620
277.72,3652
277.41,2837
277.2,2446
277.06,1950
276.7,1451
276.54,999
276.07,1720
275.67,1299
274.97,304
274.86,412
273.45,753
272.66,2562
272.18,5658
272.32,6877
272.69,5981
274.26,4999
275.99,4408
277.35,4575
277.83,4710
278.47,4648
278.71,4968
280.56,6124
280.56,6134
279.26,4265
280.56,2415
280.56,1963
280.56,1454
280.56,938
280.56,537
274.41,313
274.41,256
274.41,356
274.41,788
274.41,2565
274.41,5330
274.91,6181
274.91,6182
274.91,5720
274.91,4612
277.12,4666
278.04,5022
278.19,5490
278.38,5973
278.59,6201
278.65,5453
278.74,3921
278.74,3921
278.87,2835
278.87,2835
279.02,2450
279.02,2450
278.84,2078
278.84,2078
278.84,2078
278.56,1671
278.56,1671
278.56,1671
278.5,1472
278.5,1472
278.03,792
278.03,792
278.03,792
277.28,811
277.28,811
277.06,671
277.06,671
277.06,671
277.06,671
276.83,474
276.83,474
276.83,474
277.15,790
277.15,790
277.57,2619
277.57,2619
277.51,5788
277.51,5788
277.51,5788
277.41,7088
277.41,7088
277.68,6264
277.68,6264
278.15,5230
278.42,4567
278.61,4769
279.14,5011
278.99,4889
278.83,5367
278.57,5678
278.57,5678
278.21,6267
278.21,6267
278.21,6267
278.21,6267
277.96,6057
277.96,6057
277.51,4883
277.18,2927
277.08,2594
276.98,2347
276.93,1544
276.76,1219
276.79,783
276.64,357
276.41,286
276.32,396
276.32,791
276.29,2681
276.29,5614
276.38,6834
276.94,6280
277.39,5460
278.31,4670
278.71,5071
279.86,5246
279.97,5039
280.53,5411
280.57,5866
280.3,6556
279.79,6204
278.91,4688
277.79,3326
277.0,3229
276.52,2790
276.25,1946
276.1,1181
276.1,649
275.91,422
275.69,340
275.4,365
275.44,683
275.35,2471
275.4,5538
275.4,6880
275.89,5906
277.07,5234
278.66,4719
282.16,5304
282.49,5487
284.21,5532
284.57,5816
284.64,5958
284.11,6455
282.06,6154
279.8,5330
278.54,3540
278.09,3193
277.88,2948
277.36,2496
277.25,1707
276.64,1090
275.98,735
275.73,537
275.63,371
275.29,397
275.25,696
275.1,1301
275.23,1932
276.09,2952
277.86,3529
280.05,3837
281.75,4338
283.15,4762
283.99,4367
284.03,4369
283.98,4536
283.0,4520
281.46,4677
280.71,4025
280.24,3128
280.18,2905
280.08,2853
280.23,3288
280.33,2239
280.27,1381
279.87,922
279.87,922
279.87,922
279.87,922
280.01,626
280.01,626
280.01,626
280.26,331
280.26,331
280.26,331
280.26,331
280.1,304
280.1,304
280.1,304
280.1,304
280.1,304
279.9,462
279.9,462
279.9,462
279.79,793
279.79,793
279.79,793
279.79,793
279.95,1120
279.95,1120
279.95,1120
279.91,1797
279.91,1797
280.43,2687
280.43,2687
280.43,2687
280.43,2687
280.43,2687
281.02,3961
281.02,3961
282.05,4086
283.42,3710
283.42,3710
284.94,3733
284.94,3733
287.6,3666
287.6,3666
289.71,4012
289.71,4012
291.14,4169
290.28,3636
288.29,3390
288.29,3390
289.25,2660
291.57,2173
291.28,1924
288.12,2863
288.12,1000
282.74,352
282.74,263
282.74,341
282.74,761
282.74,2467
282.74,5242
273.9,5390
273.9,2029
273.9,2096
272.42,2892
272.09,4245
272.09,4245
271.94,4148
271.85,4362
271.4,4619
271.25,4755
270.6,5187
270.07,5186
269.76,3854
269.71,2641
269.19,2222
268.91,1943
268.39,1437
267.27,2409
267.05,905
266.64,367
266.58,290
266.02,317
265.93,775
266.15,2571
266.42,5541
266.85,6529
266.86,6242
266.86,6242
267.05,5438
267.81,4656
268.35,4759
268.77,4943
269.04,4924
269.23,5409
269.51,5664
269.24,6436
269.06,6212
268.35,4324
268.26,2948
268.21,2604
267.91,2192
267.75,1563
267.15,1346
266.33,535
265.99,325
265.94,252
265.14,361
264.61,795
264.67,2620
264.82,5730
265.1,6792
266.4,6199
269.25,5216
271.89,4864
272.77,5477
275.0,5654
277.19,5761
277.92,6131
278.95,6415
278.02,7189
276.5,6968
275.88,5182
275.98,3536
275.98,3052
276.13,2665
276.53,2044
276.53,1841
276.48,575
276.26,325
276.02,294
275.87,371
275.47,817
274.91,2657
274.34,5814
273.31,6761
273.76,6171
276.44,5387
278.23,4704
279.03,4811
280.71,5115
283.26,5114
283.8,5597
283.29,5801
282.32,6570
280.33,6396
278.97,4717
278.64,3398
278.12,3258
278.05,2681
279.5,1367
279.5,662
277.1,435
277.1,332
277.1,391
277.1,708
277.1,2477
277.1,5527
276.8,6517
276.8,5360
276.8,5177
276.8,4661
276.8,5129
276.8,5326
276.8,5488
279.24,5489
279.24,5835
279.24,6427
279.24,6093
279.24,5074
279.24,3522
279.24,2818
279.24,2804
279.24,2639
279.24,1766
279.24,1091
270.94,739
270.94,642
270.94,404
270.94,407
266.83,753
266.27,1381
265.91,2046
267.33,3031
270.82,3842
273.55,4233
275.85,4416
277.61,4753
278.64,4525
279.34,4628
279.39,4546
278.73,4516
276.5,4468
274.33,3265
274.43,2608
274.45,2770
274.4,2661
274.78,2191
275.15,1293
275.25,861
275.62,644
275.89,368
276.16,293
276.29,482
276.24,774
276.2,1052
277.08,1722
279.0,2561
281.2,3232
283.49,3630
285.53,3999
285.96,4075
285.95,3966
285.65,4083
285.05,4277
284.31,4368
284.17,3504
284.17,3575
284.17,2702
283.94,2007
283.65,1505
283.55,961
283.01,476
282.54,311
282.45,268
282.02,364
281.8,789
281.06,2579
280.5,5546
280.03,6831
280.0,5884
281.48,5133
282.85,4518
284.13,4564
285.5,4925
286.43,4866
287.18,5118
286.68,5473
286.02,6276
284.55,5908
284.64,4239
284.34,3011
284.04,2644
283.5,2150
282.96,1539
282.38,970
282.09,504
281.77,327
282.35,254
282.26,346
282.37,775
282.52,2568
282.43,5647
282.01,6824
282.33,5989
283.08,5419
283.53,4826
285.74,5003
286.67,5099
287.41,5264
287.74,5561
287.73,5721
286.53,6521
283.85,6019
281.47,4525
280.54,3385
279.11,2999
278.24,2642
277.99,2050
278.0,1211
277.74,667
277.23,399
276.49,269
276.15,412
275.06,746
273.99,2489
273.0,5343
273.0,5343
272.54,6138
272.54,6138
272.51,5413
272.51,5413
272.51,5413
274.66,5041
274.66,5041
274.66,5041
276.57,4875
276.57,4875
278.81,5266
280.95,5656
283.13,5561
283.91,5963
284.22,5928
282.46,5733
279.63,4964
278.13,4179
277.36,3267
277.38,2787
277.82,2432
278.33,1972
278.49,1399
278.54,919
278.97,634
279.35,411
279.68,317
279.36,252
279.46,380
279.93,881
279.66,1094
279.47,1119
281.16,1674
283.0,2477
284.99,3245
285.88,3461
286.87,3213
287.98,3090
288.46,3068
287.3,3152
285.57,3023
284.82,3083
285.57,3010
287.12,3002
287.97,2533
288.23,1958
288.22,1390
287.46,693
286.67,482
286.01,370
285.37,341
284.82,456
284.58,1105
284.06,2069
283.35,2381
283.0,2364
283.89,2783
284.9,3230
284.99,3586
284.15,3947
282.15,3800
279.39,4231
277.38,4174
276.44,4079
276.44,4079
274.35,3900
274.35,3900
273.13,3420
273.13,3420
272.42,2876
272.42,2876
272.42,2876
272.42,2876
271.6,2543
271.6,2543
271.6,2543
270.59,2221
269.61,2148
268.72,1512
268.72,1512
268.06,917
267.76,611
267.76,611
267.19,470
266.59,322
266.59,322
265.86,299
265.6,574
265.55,1017
265.5,1348
266.01,1878
266.51,2753
266.98,3178
267.78,3880
268.76,4312
269.24,4494
269.4,4206
269.2,4204
269.15,4449
268.5,4357
267.82,3905
266.92,3068
265.61,2779
262.33,689
261.45,536
261.08,322
260.62,271
260.24,426
259.88,726
259.78,910
260.82,1366
263.42,2222
265.24,2918
266.31,3413
267.37,3724
268.13,3949
268.93,4076
269.41,4729
270.1,4880
270.37,4435
270.61,3749
270.98,3381
271.02,2809
270.98,2150
270.97,1533
270.97,925
271.25,524
271.34,293
271.79,258
271.75,337
271.62,771
271.48,2496
271.14,5529
270.77,6752
270.73,5787
270.89,4699
270.97,4271
270.64,4314
270.39,4603
271.26,4816
271.65,5449
271.6,6238
271.36,5761
271.32,4022
271.29,2874
271.29,2362
270.6,2098
269.59,1342
268.57,944
267.12,459
265.53,303
264.4,247
262.98,337
262.44,781
261.77,2601
261.27,5639
260.62,6768
260.47,6116
261.12,5215
262.6,4315
263.5,4497
264.4,4799
265.23,4884
266.06,5234
266.17,5665
266.01,6428
264.93,6092
264.26,4317
263.8,3137
263.33,2647
263.47,2194
263.55,1523
263.83,949
264.18,510
264.21,342
264.75,245
264.94,352
265.07,759
265.25,2638
264.84,5816
265.03,6995
265.28,6071
267.05,5228
268.83,4570
270.43,4809
272.28,4839
273.82,4837
275.34,5290
276.01,5621
275.25,6116
273.84,5813
272.17,4314
270.99,3077
270.23,2691
269.63,2297
269.59,1568
269.52,1020
269.69,561
269.84,358
269.7,279
269.73,363
269.51,784
269.29,2612
269.29,5608
269.56,7020
269.6,6072
270.12,5403
270.96,4566
271.43,4906
273.12,5081
273.26,5101
274.36,5463
274.33,5945
273.67,6489
272.98,6078
272.48,4522
272.56,3293
272.93,2913
273.13,2571
273.92,1070
273.92,591
270.47,382
270.47,340
270.47,381
270.47,784
270.47,2468
270.47,5503
271.22,6615
271.22,5913
271.22,5171
271.22,4840
271.22,5263
276.53,5446
276.41,5746
275.76,6110
275.24,6749
274.48,5518
273.88,5420
273.45,3618
272.8,3020
272.38,2987
272.33,2644
272.14,1799
272.0,1103
272.13,702
271.81,588
271.63,411
271.54,384
271.68,748
272.23,1274
272.53,2192
273.09,2953
273.09,2953
273.42,3648
273.42,3648
273.79,3971
273.79,3971
274.06,4618
274.06,4618
274.38,5161
274.38,5161
274.57,4986
274.57,4986
274.84,4919
274.84,4919
274.72,4819
274.72,4819
274.56,5085
274.56,5085
274.56,5231
274.38,4788
274.38,4788
274.04,3288
274.04,3288
273.86,2746
273.86,2746
273.86,2616
273.86,2489
274.0,1917
274.01,1341
274.52,825
274.8,627
275.18,339
275.59,301
275.91,447
275.73,667
275.86,1029
276.24,1613
277.86,3179
277.86,3642
279.43,3770
279.85,3924
279.85,3924
280.55,3696
280.55,3696
280.8,4329
280.8,4329
280.8,4135
280.8,4135
280.65,3938
280.65,3938
279.0,3243
279.0,3243
277.24,2731
276.8,2319
276.38,2093
276.55,2350
276.01,930
276.01,930
274.55,496
274.55,496
273.38,273
273.38,273
272.68,234
272.68,234
272.45,291
272.45,291
271.65,802
271.65,802
271.25,2518
271.06,5506
271.48,6393
271.33,5800
271.33,5800
271.94,5064
271.94,5064
273.36,4442
273.36,4442
274.34,4544
274.34,4544
274.89,4777
274.89,4777
275.01,4810
275.01,4810
276.07,5310
276.06,5678
275.85,6334
275.78,5914
275.83,4179
276.06,3076
276.44,2478
277.14,2159
277.33,1399
277.41,1006
277.83,516
278.49,346
279.15,253
279.82,347
280.51,802
281.03,2638
282.45,7051
283.32,6112
283.74,5388
283.74,5388
284.35,4489
284.35,4489
284.95,4731
284.95,4731
284.95,4731
285.11,4816
285.0,4918
284.74,5292
284.6,5657
283.7,6647
281.44,6434
280.78,4551
279.48,3186
279.19,2773
278.97,2360
279.14,1811
278.98,2544
278.44,381
277.08,264
276.05,341
274.88,783
273.75,2612
272.42,5900
271.56,5922
270.85,6888
271.19,5345
271.25,4536
272.11,4757
272.82,4961
272.92,4967
272.86,5346
272.51,5867
271.39,6605
270.08,6074
269.27,4557
268.62,3177
267.8,2788
267.34,2416
267.41,1946
267.04,1056
266.24,536
266.08,348
265.62,273
265.22,382
265.26,780
265.26,2627
265.53,5545
265.58,6789
265.98,6298
267.26,5391
269.34,4540
270.72,5001
272.35,5098
273.73,5113
274.13,5522
274.79,5879
274.96,6695
275.13,6587
275.58,4564
275.75,3429
276.37,2983
276.66,3225
276.78,2092
277.52,1204
277.85,629
278.47,419
279.16,322
279.61,375
280.07,743
280.44,2480
280.17,5555
280.17,5555
279.21,6012
278.93,5253
278.85,4832
278.64,5404
278.98,5654
278.49,5727
278.68,5918
278.39,5938
277.54,6082
276.58,5376
275.9,4270
274.77,3231
274.03,2617
272.49,2995
271.3,2652
270.09,1667
269.47,1072
269.28,674
269.11,526
268.89,356
268.65,418
268.32,713
267.92,1192
268.12,1881
267.58,2687
269.74,3421
270.85,3724
271.65,4465
272.08,5009
272.3,5163
272.02,4621
271.51,4807
271.51,4807
271.39,4983
271.39,4983
271.11,5327
271.11,5327
271.1,3137
271.1,2678
271.1,2911
271.1,2716
271.1,1860
269.93,774
269.93,540
269.93,321
269.93,291
269.93,458
269.93,759
269.71,938
269.71,1438
269.71,1916
269.71,2483
269.71,2299
269.71,1824
273.62,1686
273.62,1715
273.02,1989
272.55,1773
271.98,1607
271.87,1338
271.92,1261
272.14,1031
272.12,944
272.35,982
272.93,641
272.82,357
272.24,268
272.24,268
272.24,268
272.01,216
272.01,216
272.01,216
272.01,339
272.01,339
272.01,339
271.95,794
271.95,794
271.95,794
272.07,2139
272.07,2139
272.18,3902
272.18,3902
272.35,4433
272.35,4433
272.35,4265
272.35,4265
272.35,4265
272.35,4265
272.35,4057
272.35,4057
272.35,4057
272.35,4057
272.52,3599
272.52,3599
272.52,3599
272.52,3599
272.41,3761
272.41,3761
272.41,3761
272.41,3866
272.41,3866
272.41,3866
272.41,3882
272.41,3882
272.41,3882
272.12,4205
272.12,4205
272.12,4205
272.07,4400
272.07,4400
272.07,4400
271.89,4685
271.89,4685
271.89,4685
271.74,4208
271.74,4208
271.74,4208
271.74,4208
271.4,3516
271.4,3516
270.91,2520
270.91,2520
270.91,2520
270.81,2131
270.81,2131
270.81,2131
269.78,1983
269.78,1983
268.41,1684
268.41,1684
266.76,976
266.76,976
265.17,450
265.17,450
264.04,314
263.58,255
263.07,344
262.31,789
262.31,789
261.68,2531
261.45,4867
261.18,5263
260.75,5325
260.77,5137
260.81,4582
260.85,4202
261.0,4396
261.99,4519
262.23,4890
261.58,5139
260.25,5242
259.04,4913
257.81,4415
257.01,2880
255.94,2425
256.23,2273
256.06,1746
256.73,1007
257.71,571
257.71,571
258.71,349
259.76,245
260.13,357
260.13,357
260.39,833
260.39,833
260.57,2620
260.71,5178
260.64,5771
260.64,5771
260.42,5586
260.42,5586
261.16,5310
262.17,4313
262.9,4583
268.75,4810
268.75,5320
265.93,5497
264.82,6208
263.96,5574
263.59,4371
262.79,3104
261.11,2616
261.3,2425
261.3,2425
259.06,1928
258.94,1081
259.58,590
259.58,590
259.11,371
260.43,268
261.58,356
262.9,876
264.28,2651
265.22,5183
266.42,6385
267.86,6038
269.47,5045
271.36,4531
273.17,5031
274.99,5050
275.95,4989
276.46,5622
276.7,5698
276.12,6132
275.37,5331
274.66,4534
274.9,3275
275.56,2982
275.95,2632
276.06,2074
275.53,1158
275.35,652
275.5,411
275.22,371
274.99,447
274.3,781
273.05,2508
271.71,5412
271.1,6507
269.84,5595
269.47,5113
270.77,4868
271.92,5297
273.04,5480
274.04,5407
274.31,5519
274.16,6002
272.81,6185
271.25,5545
270.27,4555
268.66,3598
268.66,3598
267.93,2868
267.93,2868
267.13,2819
266.93,2890
266.6,1828
265.48,1147
265.41,699
265.29,556
264.73,385
264.56,421
264.88,716
264.25,1104
264.65,1616
265.53,2407
266.5,3169
268.61,3519
268.61,3519
270.29,3938
272.37,4030
272.37,4030
273.72,4235
274.45,4080
274.42,4143
274.08,4347
273.42,4088
273.34,2822
273.81,2420
274.18,2406
274.84,2320
275.85,1621
276.06,1098
276.25,704
276.28,588
275.71,307
275.71,307
275.71,307
275.71,307
275.34,271
275.34,271
275.34,271
275.34,271
275.16,455
275.16,455
275.16,455
274.98,690
274.98,690
274.98,690
274.89,964
274.89,964
274.89,964
274.89,964
274.94,1616
274.94,1616
274.94,1616
274.94,1616
275.03,2300
275.03,2300
275.03,2300
275.03,2300
275.03,2300
275.26,3021
275.26,3021
275.26,3021
